towed_date_	towed_from	towed_by	hour	Minutes	Time	towed_cars_year	towed_make	towed_model	towed_desc	towed_color	towed_misc	towed_agency	towed_reason__FIXED	towed_reason_code	day_of_week_when_towed	Month_when_towed	Year_when_towed
Friday, April 08, 2011	70 FOSTER ST	STADIUM	9	57:00:00	9:57:00	1	HOND	CRV	4	RED		PRIVAT	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	68 FOSTER ST	STADIUM	9	55:00:00	9:55:00	6	CHRY	CHR	4	BLK		PRIVAT	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	86 FOSTER ST	STADIUM	9	54:00:00	9:54:00	99	NISS	MAX	4	GRY		PRIVAT	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	172 FOSTER ST	STADIUM	9	52:00:00	9:52:00	99	SAAB	93	4	BLU	DPW/642047995	PRIVAT	15	CODE15	Friday	April	2011
Friday, April 08, 2011	284 FOSTER ST	STADIUM	8	19:00:00	8:19:00	8	FORD	FUS	4	WHT	642180180	PRIV	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	284 FOSTER ST	STADIUM	8	18:00:00	8:18:00	1	VW	PAS	4	GRN	642180901	PRIV	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	292 FOSTER ST	STADIUM	8	14:00:00	8:14:00	10	HYUN	ELA	4	BLK	642180001	PRIV	15	CD-15	Friday	April	2011
Friday, April 08, 2011	290 FOSTER ST	STADIUM	8	12:00:00	8:12:00	0	TOYT	CAM	4	GRY GRY	642180457Z	PRIV	15	CD-15	Friday	April	2011
Friday, April 08, 2011	290 FOSTER ST	STADIUM	8	11:00:00	8:11:00	4	VW	PAS	4	GRN	642180451	PRIV	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	288 FOSTER ST	STADIUM	8	10:00:00	8:10:00	1	JEEP		4	GRY	623187625	PRIV	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	288 FOSTER ST	STADIUM	8	7:00:00	8:07:00	8	BMW	650	4	GRY	623181640	PRIV	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	95 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	95	FORD	TAU	4	GRN GRN		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	119 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	6	PONT	G6	2	GRY GRY		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	95 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	10	TOYO	SNA	4	GLD GLD		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	75 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	99	FORD	EXP	2	BLK BLK		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	41 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	86	AMER	CJ7	2	GRN GRN		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	67 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	98	FORD	EXP	4	RED RED		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	41 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	10	FORD	FOC	4	BLU EBL		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	57 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	11	CHEV	AVE	4	GRY GRY		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	41 BERKELEY ST	STADIUM	6	1:00:00	6:01:00	8	TOYO	FJC	4	BLK BLK		DPW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	577 MASSACHUSETTS AVE	STADIUM	3	26:00:00	3:26:00	4	CADD	ESC	4	WHI WHI		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	655 MASSACHUSETTS AVE	STADIUM	3	26:00:00	3:26:00	98	MERZ	320	4	BLK BLK		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	566 MASSACHUSETTS AVE	STADIUM	3	26:00:00	3:26:00	94	HOND	CIV	4	BLU BLU		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	566 MASSACHUSETTS AVE	STADIUM	3	26:00:00	3:26:00	8	FORD	FOC	2	RED RED		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	469 MASSACHUSETTS AVE	STADIUM	2	24:00:00	2:24:00	7	HOND	ACC	4	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	146 MASSACHUSETTS AVE	STADIUM	2	15:00:00	2:15:00	6	HOND		4	GRN GRN		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	467 MASSACHUSETTS AVE	STADIUM	2	15:00:00	2:15:00	4	MERC	SAB	4	BRN BRN		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	199 MASSACHUSETTS AVE	STADIUM	2	15:00:00	2:15:00	8	MERC	MAR	4	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	617 MASSACHUSETTS AVE	STADIUM	2	15:00:00	2:15:00	10	TOYO	CAM	4	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	405 MASSACHUSETTS AVE	STADIUM	2	15:00:00	2:15:00	1	BMW	330	4	BLK BLK		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	25 MASSACHUSETTS AVE	STADIUM	1	15:00:00	1:15:00	93	ACUR	LEG	4	BRN BRN		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	29 MASSACHUSETTS AVE	STADIUM	1	15:00:00	1:15:00	7	AUDI	A4	4	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	25 MASSACHUSETTS AVE	STADIUM	1	15:00:00	1:15:00	3	HOND	ACC	4	GRY GRY		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	167 MASSACHUSETTS AVE	STADIUM	1	15:00:00	1:15:00	2	ACUR	32T	4	BLU BLU		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	49 MASSACHUSETTS AVE	STADIUM	1	15:00:00	1:15:00	10	LINC	MKX	4	BLU BLU		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	93 MASSACHUSETTS AVE	STADIUM	1	15:00:00	1:15:00	0	HOND	CIV	4	SIL SIL		POLTOW	15	CODE 15	Friday	April	2011
Friday, April 08, 2011	120 BRAINERD RD	STADIUM	9	30:00:00	9:30:00	2	NISS			TAN	KILO DETAIL	POLICE	5	5	Friday	April	2011
Friday, April 08, 2011	FORSYTH/ HUNTINGTON AVE	STADIUM	10	37:00:00	10:37:00	3	BUIC	LES	4	TAN		POLICE	5	5	Friday	April	2011
Friday, April 09, 2010	282 FOSTER ST	STADIUM	12	56:00:00	12:56:00	97	JEEP	WRA	4	BLK BLK	DPW	PRIVAT	 254 6163	CODE 254 6163	Friday	April	2010
Friday, April 09, 2010	292 FOSTER ST	STADIUM	8	20:00:00	8:20:00	4	CHEV	COL	4	BLU	TIC#601114108	POLICE	15	CODE 15/15/CANCELLED	Friday	April	2010
Friday, April 09, 2010	41 BERKELEY ST	STADIUM	6	23:00:00	6:23:00	2	TOYT	COR	4	GRY	TIC#609959976	POLICE	15	CODE 15/15/CANCELLED	Friday	April	2010
Friday, April 09, 2010	292 FOSTER ST	STADIUM	8	30:00:00	8:30:00	98	HOND	ACC	4	BRO	TIC#601114131	POLICE	15	CODE 15/CANCELLED	Friday	April	2010
Friday, April 09, 2010	171 FOSTER ST	STADIUM	9	33:00:00	9:33:00	0	FORD		4	BLK BLK	DPW	PRIVAT	15	CODE 15 ATTACHED PLATE/FL N772UT	Friday	April	2010
Friday, April 09, 2010	292 FOSTER ST	STADIUM	8	27:00:00	8:27:00	2	HYUN	SON	4	RED	TIC#601114127	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	292 FOSTER ST	STADIUM	8	26:00:00	8:26:00	2	VOLK	PAS	4	GRY	TIC#601114121	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	292 FOSTER ST	STADIUM	8	24:00:00	8:24:00	2	HOND	ACC	4	GRY	TIC#601114116	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	292 FOSTER ST	STADIUM	8	22:00:00	8:22:00	10	TOYT	PRI	4	GRY	TIC#601114112	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	95 BERKELEY ST	STADIUM	6	46:00:00	6:46:00	9	MERZ	C30	4	WHT	TIC#610050011	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	95 BERKELEY ST	STADIUM	6	38:00:00	6:38:00	4	SUZU	FOR	4	RED	TIC#610101892	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	75 BERKELEY ST	STADIUM	6	36:00:00	6:36:00	0	MERC	MOU	4	GRN	TIC#609960002	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	73 BERKELEY ST	STADIUM	6	35:00:00	6:35:00	3	HOND	ELE	4	BLK	TIC#610101881	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	69 BERKELEY ST	STADIUM	6	33:00:00	6:33:00	4	JEEP	GCK	4	BLU	TIC#609959991	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	67 BERKELEY ST	STADIUM	6	31:00:00	6:31:00	6	ACUR	32T	4	GRY	TIC#610101870	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	59 BERKELEY ST	STADIUM	6	29:00:00	6:29:00	99	STRN	SL1	4	BRO	TIC#609959980	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	55 BERKELEY ST	STADIUM	6	26:00:00	6:26:00	1	TOYT	RUN	4	GRY	TIC#610101880	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	41 BERKELEY ST	STADIUM	6	20:00:00	6:20:00	9	TOYT	VEN	4	RED	TIC#609959965	POLICE	15	CODE 15/15	Friday	April	2010
Friday, April 09, 2010	80 FOSTER ST	STADIUM	9	47:00:00	9:47:00	98	FORD	ESC	4	RED RED	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	171 FOSTER ST	STADIUM	9	33:00:00	9:33:00	8	TOYT	YAR	4	BLU BLU	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	31 SOUTH ST	STADIUM	9	11:00:00	9:11:00	4	HOND	ACC	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	1 CHESTNUT ST	STADIUM	8	53:00:00	8:53:00	10	CHEV	IMP	4	BLU BLU	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	5 CHESTNUT ST	STADIUM	8	52:00:00	8:52:00	96	HOND	CIV	2	GRN GRN	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	9 CHESTNUT ST	STADIUM	8	51:00:00	8:51:00	0	JEEP	CHE	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	284 FOSTER ST	STADIUM	8	50:00:00	8:50:00	4	MAZD	A3I	4	BLK BLK	DPW	PRIVA	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	20 MT VERNON ST	STADIUM	8	38:00:00	8:38:00	7	HOND	ACC	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	64 MT VERNON ST	STADIUM	8	24:00:00	8:24:00	6	AUDI	A4	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	62 MT VERNON ST	STADIUM	8	24:00:00	8:24:00	4	PONT	GRA	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	83 MT VERNON ST	STADIUM	8	9:00:00	8:09:00	3	TOYT	COR		GRY	609263029	POLTOW	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	94 MT VERNON ST	STADIUM	8	9:00:00	8:09:00	0	BMW	740		GRN	609263027	POLTOW	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	108 MT VERNON ST	STADIUM	8	9:00:00	8:09:00	4	MERZ	E32	4	WHI WHI	609263021	POLTOW	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	265 MASSACHUSETTS AV	STADIUM	3	20:00:00	3:20:00	89	BUIC	CEN	4	WHI WHI		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	265 MASSACHUSETTS AV	STADIUM	3	19:00:00	3:19:00	95	DODG	DAK	2	GRN GRY		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	255 MASSACHUSETTS AV	STADIUM	3	18:00:00	3:18:00	2	CHEV	TRA	4	GRY GRY		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	900 COMMONWEALTH AV	STADIUM	2	18:00:00	2:18:00	98	HOND	CIV	4	BLU BLU		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	169 MASSACHUSETTS AV	STADIUM	2	9:00:00	2:09:00	92	MERZ	300	4	WHI WHI		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	203 MASSACHUSETTS AV	STADIUM	2	5:00:00	2:05:00	9	TOYT	YAR	5	BLK BLK		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	27 SOUTH ST	STADIUM	10	16:00:00	10:16:00	8	FORD	EXP	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	8 SOUTH ST	STADIUM	10	15:00:00	10:15:00	7	HOND	FIT	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	35 SOUTH ST	STADIUM	10	14:00:00	10:14:00	7	MAZD	MPV	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	31 SOUTH ST	STADIUM	10	13:00:00	10:13:00	2	ACUR	32T	4	BLK BLK	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 09, 2010	61 MASSACHUSETTS AV	STADIUM	1	39:00:00	1:39:00	6	NISS	MAX	4	BLU BLU		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	173 MASSACHUSETTS AV	STADIUM	1	38:00:00	1:38:00	10	TOYT		4	RED RED		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	31 MASSACHUSETTS AV	STADIUM	1	11:00:00	1:11:00	0	NISS	XTE	4	GRN GRN		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	31 MASSACHUSETTS AV	STADIUM	1	10:00:00	1:10:00	0	JEEP	GRA	4	BLK BLK		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	25 MASSACHUSETTS AV	STADIUM	1	8:00:00	1:08:00	7	NISS	XTE	4	WHI WHI		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	25 MASSACHUSETTS AV	STADIUM	1	8:00:00	1:08:00	4	VW	JET	4	BLK BLK		POLICE	15	15	Friday	April	2010
Friday, April 09, 2010	254 COMMONWEALTH AV	STADIUM	13	16:00:00	13:16:00	98	HOND	ACC	4	GRN GRN		POLTOW	5	CD 05	Friday	April	2010
Friday, April 09, 2010	MARKET/ARLINGTON	STADIUM	22	23:00:00	22:23:00	7	NISS	SEN	4	GRY		POLICE	3	3	Friday	April	2010
Friday, April 15, 2011	35 SOUTH ST BRIGH	STADIUM	9	34:00:00	9:34:00	99	HDA	ACC	4	BLK	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	31 SOUTH ST BRIGH	STADIUM	9	34:00:00	9:34:00	98	HDA	CRV	4	RED	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	31 SOUTH ST BRIGH	STADIUM	9	34:00:00	9:34:00	98	HDA	CRV	4	RED	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	39 SOUTH ST BRIGH	STADIUM	9	33:00:00	9:33:00	6	VW	JET	4	GRY	ST CLEANING	POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	315 FOSTER ST	STADIUM	8	58:00:00	8:58:00	9	HOND	ACC	4	RED RED	DPW	PRIVAT	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	315 FOSTER ST	STADIUM	8	55:00:00	8:55:00	5	HOND	CIV	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	FOSTER ST/ROGER PK	STADIUM	8	46:00:00	8:46:00	2	NISS	ALT	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	10	FORD		4	WHT WHT		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	1	HOND		4	RED RED		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	10	SUBA		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	3	HOND		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	2	DODG		4	BLU BLU		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	99	AUDI		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	19:00:00	6:19:00	5	BMW		4	GRY GRY		POLTOW	15	15	Friday	April	2011
Friday, April 15, 2011	40 BERKELEY ST	STADIUM	6	6:00:00	6:06:00	10	TOYT	YAR	4	BLK BLK	642351916	POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	32 BRIGHTON AV	STADIUM	3	30:00:00	3:30:00	9	HOND	ACC	2	GRY GRY		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	244 BRIGHTON AV	STADIUM	3	29:00:00	3:29:00	97	NISS	MAX	4	WHI WHI		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	244 BRIGHTON AV	STADIUM	3	28:00:00	3:28:00	94	GEO	PRI	4	BLU BLU		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	48 BRIGHTON AV	STADIUM	3	27:00:00	3:27:00	98	TOYT	CAM	4	RED RED		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	541 MASSACHUSETTS AV	STADIUM	3	23:00:00	3:23:00	6	HOND	PIL	4	SIL SIL		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	361 MASS AVE	STADIUM	2	34:00:00	2:34:00	97	HOND		4	GRY GRY		TDO4	15	15	Friday	April	2011
Friday, April 15, 2011	577 MASS AVE	STADIUM	2	34:00:00	2:34:00	7	HOND		4	BLK BLK		TDO4	15	15	Friday	April	2011
Friday, April 15, 2011	667 MASS AVE	STADIUM	2	34:00:00	2:34:00	4	FORD		4	GRN GRN		TDO4	15	15	Friday	April	2011
Friday, April 15, 2011	464 MASS AVE	STADIUM	2	34:00:00	2:34:00	4	TOYT		4	GRY GRY		TDO4	15	15	Friday	April	2011
Friday, April 15, 2011	627 MASS AVE	STADIUM	2	34:00:00	2:34:00	7	HOND		4	GRY GRY		TDO4	15	15	Friday	April	2011
Friday, April 15, 2011	25 MASS AVE	STADIUM	2	25:00:00	2:25:00	11	MERZ		4	GRY GRY		TDO4	15	15	Friday	April	2011
Friday, April 15, 2011	31 MASSACHUSETTS AV	STADIUM	0	57:00:00	0:57:00	7	HUMM	HUM	4	BLK BLK		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	62 MASSACHUSETTS AV	STADIUM	0	56:00:00	0:56:00	3	HOND	ACC	2	GRY GRY		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	25 MASSACHUSETTS AV	STADIUM	0	54:00:00	0:54:00	9	TOYT	YAR	4	GRY GRY		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	25 MASSACHUSETTS AV	STADIUM	0	53:00:00	0:53:00	10	SUBA	FOR	4	BLU BLU		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	21 MASSACHUSETTS AV	STADIUM	0	52:00:00	0:52:00	4	AUDI	ALL	5	GRY GRY		POLICE	15	15	Friday	April	2011
Friday, April 15, 2011	309 ALLSTON ST	STADIUM	9	21:00:00	9:21:00	7	HOND	FIT	5	BLU BLU		POLICE	5	CODE 5	Friday	April	2011
Friday, April 15, 2011	MT HOOD/ COREY	STADIUM	23	20:00:00	23:20:00	9	TOYT	COR	4	GRY	K426	PRIVAT	5	5	Friday	April	2011
Friday, April 15, 2011	00 DAVID MUGAR WY	STADIUM	16	17:00:00	16:17:00	5	HOND	ACC	4	BLK		STPOL	5	5	Friday	April	2011
Friday, April 15, 2011	00 DAVID MUGAR WY	STADIUM	16	16:00:00	16:16:00	1	BMW	M3	2	BLK		STPOL	5	5	Friday	April	2011
Friday, April 15, 2011	00 DAVID MUGAR WY	STADIUM	16	14:00:00	16:14:00	99	TOYT	COR	4	GRY		STPOL	5	5	Friday	April	2011
Friday, April 15, 2011	128 PEMBROKE ST	STADIUM	10	50:00:00	10:50:00	3	ACUR	32T	4	BLK BLK		POLICE	5	CODE 5	Friday	April	2011
Friday, April 15, 2011	DUDLEY/ WEST COTTAGE	STADIUM	21	50:00:00	21:50:00	99	FORD	CON	4	BLU		POLICE	1	1	Friday	April	2011
Friday, April 15, 2011	650 HARRISON AV	STADIUM	17	42:00:00	17:42:00	98	JEEP	GRA	4	GRY		POLICE	1	1	Friday	April	2011
Friday, April 16, 2010	98 MT VERNON	STADIUM	8	17:00:00	8:17:00	8	TOYT	CAM		GRY	610366256	POLTOW	CANCEL	CANCEL	Friday	April	2010
Friday, April 16, 2010	96 MT VERNON ST	STADIUM	9	8:00:00	9:08:00	7	BMW	530	4	BLU	610366246	DPW	15	CODE 15 / CANCEL	Friday	April	2010
Friday, April 16, 2010	15 BRANCH ST	STADIUM	9	54:00:00	9:54:00	4	VOLV	V70	4	GRY	#610766326	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	15 BRANCH ST	STADIUM	9	51:00:00	9:51:00	92	BUIC	ROA	4	WHI	#610366315	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	20 CHESTNUT ST	STADIUM	9	27:00:00	9:27:00	99	JEEP	GRA	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 16, 2010	32 CHESTNUT ST	STADIUM	9	26:00:00	9:26:00	97	LEXS	ES3	4	GRY GRY	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 16, 2010	12 WILLOW ST	STADIUM	9	25:00:00	9:25:00	1	CHEV	MAL	4	RED RED	DPW	PRIVAT	15	CODE 15	Friday	April	2010
Friday, April 16, 2010	307 FOSTER ST	STADIUM	8	58:00:00	8:58:00	2	TOYT	COR	4	BLK	#610280753	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	307 FOSTER ST	STADIUM	8	55:00:00	8:55:00	8	HOND	CIV	4	GRY	#610280764	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	311 FOSTER ST	STADIUM	8	52:00:00	8:52:00	2	TOYT	CAM	4	BLK	#610280775	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	311 FOSTER ST	STADIUM	8	48:00:00	8:48:00	3	VOLV	S40	4	GRY	#610280786	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	218 FOSTER ST	STADIUM	8	45:00:00	8:45:00	2	VOLK	JET	4	BLK	#610280742	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	85 MT VERNON ST	STADIUM	8	32:00:00	8:32:00	3	VOLK		4	RED RED	610366223	DPW	15	15	Friday	April	2010
Friday, April 16, 2010	73 MT VERNON ST	STADIUM	8	32:00:00	8:32:00	5	MERZ		4	GRY GRY	610366225	DPW	15	15	Friday	April	2010
Friday, April 16, 2010	96 FOSTER ST	STADIUM	8	24:00:00	8:24:00	2	VOLV		4	SIL SIL	609120144	DPW	15	15	Friday	April	2010
Friday, April 16, 2010	153 CUSHING AVE	STADIUM	8	24:00:00	8:24:00	90	TOYT		4	RED RED	609120149	DPW	15	15	Friday	April	2010
Friday, April 16, 2010	311 FOSTER	STADIUM	8	17:00:00	8:17:00	1	VOLK	JET		GRY	610280790	POLTOW	15	15	Friday	April	2010
Friday, April 16, 2010	80 MT VERNON	STADIUM	8	17:00:00	8:17:00	7	VOLV	S40		GRY	610366234	POLTOW	15	15	Friday	April	2010
Friday, April 16, 2010	67 MT VERNON ST	STADIUM	8	11:00:00	8:11:00	99	TOYT	RUN	LL	BRO	#609263027	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	47 MT VERNON ST	STADIUM	8	6:00:00	8:06:00	10	VOLK	GLF	4	BLK	#609263023	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	47 MT VERNON ST	STADIUM	8	2:00:00	8:02:00	97	VOLK	JET	4	BLK	#609263201	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	88 BERKELEY ST	STADIUM	6	30:00:00	6:30:00	98	AUDI	A4Q	4	BLK	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	86 BERKELEY ST	STADIUM	6	27:00:00	6:27:00	5	DODG	CVN	VN	RED	TICKET #611210	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	86 BERKELEY ST	STADIUM	6	23:00:00	6:23:00	7	VOLK	GTI	4	GRY	TICKET #611234	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	84 BERKELEY ST	STADIUM	6	20:00:00	6:20:00	7	HOND	CRV	LL	RED	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	82 BERKELEY ST	STADIUM	6	17:00:00	6:17:00	99	HOND	CIV	4	GRY	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	78 BERKELEY ST	STADIUM	6	13:00:00	6:13:00	0	ISU	TRP	LL	BLK	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	62 BERKELEY ST	STADIUM	6	10:00:00	6:10:00	7	TOYT	CAM	4	BRO	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	62 BERKELEY ST	STADIUM	6	7:00:00	6:07:00	2	DODG	RAM	PK	RED	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	BERKELEY ST/WARREN AV	STADIUM	6	3:00:00	6:03:00	9	HOND	CIV	4	GRY	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	BERKELEY ST/WARREN AV	STADIUM	5	59:00:00	5:59:00	3	SAA	93	4	BLU	TICKET #610761	DPW	15	CD 15	Friday	April	2010
Friday, April 16, 2010	667 MASS AVE	STADIUM	3	22:00:00	3:22:00	3	HOND	ACC	4	GRY GRY		TD04	15	15	Friday	April	2010
Friday, April 16, 2010	663 MASS AVE	STADIUM	3	13:00:00	3:13:00	94	HOND	ACC	4	BRN BRN		TD04	15	15	Friday	April	2010
Friday, April 16, 2010	659 MASS AVE	STADIUM	3	13:00:00	3:13:00	9	TOYT		4	WHT WHT		TD04	15	15	Friday	April	2010
Friday, April 16, 2010	679 MASS AVE	STADIUM	3	13:00:00	3:13:00	3	JEEP		4	GRY GRY		TD04	15	15	Friday	April	2010
Friday, April 16, 2010	213 MASS AVE	STADIUM	2	53:00:00	2:53:00	1	TOYT		4	GRY GRY		TD04	15	15	Friday	April	2010
